_addr_key,state,city,country,address_raw,permits_count,first_seen_applied_date,last_seen_applied_date,record_ids_sample,statuses_sample,latest_record_id,latest_status,latest_permit_type,latest_description,latest_valuation_usd,latest_contractor,latest_owner,capacity_mw,source,source_url,covered
||||news,TBD,TBD,United States,TBD,0,11/18/2025,11/18/2025,https://news.google.com/rss/articles/CBMingFBVV95cUxNOWxFemN2Zml3V0U5Tkc2UU9pWHpKSlh4S3M5OXZFMkI1cC1EUU81b0ZhVUtMd3JKS192ZXhUemEyMUoyRlZ3VVdnOE5FMXd0dDl5dE9lTGdYYWE4M3pfR1VBbk5Sa25MdVVtU1pEeHNHSUI4MlMyblJnbnpkbUotOVJ6R1FNTU5NMDZYZEFLNV9MNjlHcE1jVWZTVTY4UQ?oc=5,unknown,41c49655cdf75999,unknown,News Discovery,DUG offers 1MW immersion-cooled data center container - Data Center Dynamics 1.0 MW,TBD,TBD,TBD,1,news,https://news.google.com/rss/articles/CBMingFBVV95cUxNOWxFemN2Zml3V0U5Tkc2UU9pWHpKSlh4S3M5OXZFMkI1cC1EUU81b0ZhVUtMd3JKS192ZXhUemEyMUoyRlZ3VVdnOE5FMXd0dDl5dE9lTGdYYWE4M3pfR1VBbk5Sa25MdVVtU1pEeHNHSUI4MlMyblJnbnpkbUotOVJ6R1FNTU5NMDZYZEFLNV9MNjlHcE1jVWZTVTY4UQ?oc=5,FALSE
||||news,TBD,TBD,United States,TBD,0,11/18/2025,11/18/2025,https://news.google.com/rss/articles/CBMiygFBVV95cUxPWl8xZk84eGJ2cExWUUZ4V19lR0pEOEl3RmZwWTNKZEVrWTRrV2kyeThFTVBlNmJwNC1iY2R0MHBDV1ZaNmVkS2VONVcwdVktZXhYRUJUam10blZBTXRINjZGal9GOU94eGdUVnRONFBWQzVQTFZERFFkelZxdEtRZ1pvRjRpMHVSNG9ucEhXeExHMXRNeC1TOXZlQ3Zqb3hLeVF0NVdCZmdGTkFYYzE3MjRTa3FYak9yZ0F1bjlpemkwVFBMNHpmNkZR?oc=5,unknown,d8e1a08a7b2ed4f3,unknown,News Discovery,Aalo Atomics partners with Microsoft to accelerate nuclear permitting process using AI - Data Center Dynamics,TBD,TBD,Microsoft,,news,https://news.google.com/rss/articles/CBMiygFBVV95cUxPWl8xZk84eGJ2cExWUUZ4V19lR0pEOEl3RmZwWTNKZEVrWTRrV2kyeThFTVBlNmJwNC1iY2R0MHBDV1ZaNmVkS2VONVcwdVktZXhYRUJUam10blZBTXRINjZGal9GOU94eGdUVnRONFBWQzVQTFZERFFkelZxdEtRZ1pvRjRpMHVSNG9ucEhXeExHMXRNeC1TOXZlQ3Zqb3hLeVF0NVdCZmdGTkFYYzE3MjRTa3FYak9yZ0F1bjlpemkwVFBMNHpmNkZR?oc=5,FALSE
or||||news,OR,TBD,United States,TBD,0,11/18/2025,11/18/2025,https://news.google.com/rss/articles/CBMisAFBVV95cUxOejFfc1NoOUdqdmczTVJmb29IQWhzbU9panJrdmM3TnZjVHVMc1pxZnpKcjM3N1VYamRtNTZrWkxRNXNkNUZkTzdEaU9YNFh1UjdtUkhTTkhuMUEzT2dOOWt1Tk1IUWhfMU9JVk9RN0NydGVpVEFINDJEazJkSnZCbVVYX1RYWjBVUFV6Ykc5N2FqVm92b1VRMl9ybU10bVRKSEVSb0l4R1FRU2FlSDlIdQ?oc=5,unknown,e2a138a67ec95b97,unknown,News Discovery,News | Flexential buys land for major expansion of Oregon data center complex - CoStar,TBD,TBD,Flexential,,news,https://news.google.com/rss/articles/CBMisAFBVV95cUxOejFfc1NoOUdqdmczTVJmb29IQWhzbU9panJrdmM3TnZjVHVMc1pxZnpKcjM3N1VYamRtNTZrWkxRNXNkNUZkTzdEaU9YNFh1UjdtUkhTTkhuMUEzT2dOOWt1Tk1IUWhfMU9JVk9RN0NydGVpVEFINDJEazJkSnZCbVVYX1RYWjBVUFV6Ykc5N2FqVm92b1VRMl9ybU10bVRKSEVSb0l4R1FRU2FlSDlIdQ?oc=5,FALSE
||||news,TBD,TBD,United States,TBD,0,11/18/2025,11/18/2025,https://news.google.com/rss/articles/CBMirwFBVV95cUxNR1M3Wk8tdkRleC1zc090aXhKVWxYNlVoaVNkMUJxRjhBT3NIdUtqYnByNC1PaVVuWnJkMGNCcy1fd1pMQkdSX1NJY3Z4ZlRfbTN3NjlFd2xOX3VTWFZGWHY3Z2dVcktqOV9CRlVrY0tXN0dWQi1UVlduRHlDOTFxZ2NwZTlVZEl6TXNBWWhVeV9HMGVlWFUwNURvMzZKREtqQlJwOUhoSGhnc1ltd08w?oc=5,unknown,ad7973330866599d,unknown,News Discovery,Sustainable Data Center Liquid Cooling Trends for the AI Heat Wave - Data Center Knowledge,TBD,TBD,TBD,,news,https://news.google.com/rss/articles/CBMirwFBVV95cUxNR1M3Wk8tdkRleC1zc090aXhKVWxYNlVoaVNkMUJxRjhBT3NIdUtqYnByNC1PaVVuWnJkMGNCcy1fd1pMQkdSX1NJY3Z4ZlRfbTN3NjlFd2xOX3VTWFZGWHY3Z2dVcktqOV9CRlVrY0tXN0dWQi1UVlduRHlDOTFxZ2NwZTlVZEl6TXNBWWhVeV9HMGVlWFUwNURvMzZKREtqQlJwOUhoSGhnc1ltd08w?oc=5,FALSE
||||news,TBD,TBD,United States,TBD,0,11/18/2025,11/18/2025,https://news.google.com/rss/articles/CBMiuAFBVV95cUxPS0V3WWhyZXJhUE44X3YxdXdJb3dhQy0xanh6bjhFU2QwdGV3T0F2NmJ4UWQ3NUQwTEh0ZnB2d1JEMkNVY1BBdVNXTXltNUpYQ1pGRWtXMjlRcnlacnJmOXdkM3ZWLVBiMjVleW1manJGalJlVndkZnhkZG1KOVdLR0dSM0RXUlI1LWliVWRhaUNFOHZTNUlSendONXhrTWJnM0NWYUVHM0h2TEowT1AwOXZDRWN5WU41?oc=5,unknown,d038e37273e490c1,unknown,News Discovery,News | DataBank increases credit facility to $1.6 billion for data center expansion - CoStar,TBD,TBD,DataBank,,news,https://news.google.com/rss/articles/CBMiuAFBVV95cUxPS0V3WWhyZXJhUE44X3YxdXdJb3dhQy0xanh6bjhFU2QwdGV3T0F2NmJ4UWQ3NUQwTEh0ZnB2d1JEMkNVY1BBdVNXTXltNUpYQ1pGRWtXMjlRcnlacnJmOXdkM3ZWLVBiMjVleW1manJGalJlVndkZnhkZG1KOVdLR0dSM0RXUlI1LWliVWRhaUNFOHZTNUlSendONXhrTWJnM0NWYUVHM0h2TEowT1AwOXZDRWN5WU41?oc=5,FALSE
||open||news,TBD,Open,United States,TBD,0,11/18/2025,11/18/2025,https://news.google.com/rss/articles/CBMiugFBVV95cUxQS0RLU2FpOE0yeHpwTGNYdkdDX2pUTk1PazFCS01xLW1HNHVHRkZTWTFoeFJLdVRscXQ1c2otbElQUE5CdDFiaHYzeEV1NW50eWJyV0ZCUmZWbVpzWVBTLUxhT0JjbjU0R2lYREN4ajlPOWdMOGNMNFpqRG4wcGJKNVptTDJONkN5aXdCbTNBMnRsWmhENElPZU1xR1ZMN1F1RDB1VTBTOUotZnhPNVZlUUp2aVpYS3Fud0E?oc=5,unknown,8ea96c373a6c8c45,unknown,News Discovery,News | Nvidia to invest $100 billion in OpenAI to fund massive data center expansion - CoStar,TBD,TBD,TBD,,news,https://news.google.com/rss/articles/CBMiugFBVV95cUxQS0RLU2FpOE0yeHpwTGNYdkdDX2pUTk1PazFCS01xLW1HNHVHRkZTWTFoeFJLdVRscXQ1c2otbElQUE5CdDFiaHYzeEV1NW50eWJyV0ZCUmZWbVpzWVBTLUxhT0JjbjU0R2lYREN4ajlPOWdMOGNMNFpqRG4wcGJKNVptTDJONkN5aXdCbTNBMnRsWmhENElPZU1xR1ZMN1F1RDB1VTBTOUotZnhPNVZlUUp2aVpYS3Fud0E?oc=5,FALSE
ok||sand springs||news,OK,Sand Springs,United States,TBD,0,11/26/2025,11/26/2025,https://news.google.com/rss/articles/CBMiqAFBVV95cUxPZUpDLTc0T0x5TmtYVlY4bU5hbXAxWjROV3VQVmtnM1dYbnRmRHVNZ3dmNWZ4TWd0bXpfd2IwemR1b0ktNk1hbDgzTzdCMXBfaGxrSE1GakdhcWV0dHlsTlZzTlVaZlE5X2VIbjIzM3NaT0dHRnlKOF9oWWhILVR4bDU4UlBOa0dvRjhCOFlaZTExVXd5S216dlQ3NHN2ell0amNjaVlQZFA?oc=5,proposed,95b3a304444d8e5a,proposed,News Discovery,Hundreds at public meetings against proposed Sand Springs data center - 2 News Oklahoma KJRH Tulsa,TBD,TBD,TBD,,news,https://news.google.com/rss/articles/CBMiqAFBVV95cUxPZUpDLTc0T0x5TmtYVlY4bU5hbXAxWjROV3VQVmtnM1dYbnRmRHVNZ3dmNWZ4TWd0bXpfd2IwemR1b0ktNk1hbDgzTzdCMXBfaGxrSE1GakdhcWV0dHlsTlZzTlVaZlE5X2VIbjIzM3NaT0dHRnlKOF9oWWhILVR4bDU4UlBOa0dvRjhCOFlaZTExVXd5S216dlQ3NHN2ell0amNjaVlQZFA?oc=5,FALSE
||||news,TBD,TBD,United States,TBD,0,11/26/2025,11/26/2025,https://news.google.com/rss/articles/CBMixgFBVV95cUxOWlZCMEpBZlhFVWRyS1pnMVQ1bV94X09SdGdXclliM3I4V2IzR0lDaFlpSmN6cjVac1h6d21iQURsUnZWd2VWdDJ3cGlrMi1aVnRmSDRkNzM2YUxTMUluQWdoeXR4dEc2dzNKQ3lYOWNyZnlEa3FYLWxnMTJjZXZFdUtnRmQzWVZ0UzZQenJ2QjZQRFFCeHBua0U0cTVrVWpqUDR6X2p0RWJndmNBUjNfNlZueS12THFBNmpOMGVPOHZ0ZWZOdVE?oc=5,unknown,5e1878e591d09297,unknown,News Discovery,From MW to GW: How AI Is Forcing a Complete Rethink of Data Center Power - Data Center Knowledge,TBD,TBD,TBD,,news,https://news.google.com/rss/articles/CBMixgFBVV95cUxOWlZCMEpBZlhFVWRyS1pnMVQ1bV94X09SdGdXclliM3I4V2IzR0lDaFlpSmN6cjVac1h6d21iQURsUnZWd2VWdDJ3cGlrMi1aVnRmSDRkNzM2YUxTMUluQWdoeXR4dEc2dzNKQ3lYOWNyZnlEa3FYLWxnMTJjZXZFdUtnRmQzWVZ0UzZQenJ2QjZQRFFCeHBua0U0cTVrVWpqUDR6X2p0RWJndmNBUjNfNlZueS12THFBNmpOMGVPOHZ0ZWZOdVE?oc=5,FALSE
||howell||news,TBD,Howell,United States,TBD,0,11/26/2025,11/26/2025,https://news.google.com/rss/articles/CBMivwFBVV95cUxPenFGRzlSNEQ1UUw1Q0xfNVMxd2YybUt1RGtBNEZFSkl0a2JrcHptSFExazlDRUJpS1paaUJ5emliNkl1aVNwWWFpYkFvOEhJeEhCOW1RbmlGSXR1cFpZbzNIaTZLT0NaaTRZUExtNUl6dXVkQ0ZWMjdKLTEtVllmNDBXWHBMVXZrOV9tbmJjVlVhRUxSc1JZT3ZySDA1UWJjM1otV09kNjMyTEdCVUJHOFZJNWplOWhlaDRIT3lmRdIB0wFBVV95cUxNVnZNUm9ORER6cXFfUU1uX29lWnBLa2lTUzBuR3J3ZEI0TzRvdFBPcUJfMUxGYUVNcVc0YXEteDhza29WTXhOWDNNQjZfclVPNWhmcVpYM0I3b1JxY3NBbHAzQWV3eHNJczdrd2x5QkQxRnB3M1I2SzNqbkZBbHpWdTZuVXVtbFNGcmdxTWZWZ3BYQ1NYZ0g3dmc2TmZvdjB5OEVhZEdjVjhnSGlKb2xwUnZEbjB4WjdDd09IeFJxRG5HLXBYRldhM2wtang5cElFNnNB?oc=5,proposed,ab0019515f09907e,proposed,News Discovery,County planners reject controversial AI data center proposed near Howell - MLive.com,TBD,TBD,TBD,,news,https://news.google.com/rss/articles/CBMivwFBVV95cUxPenFGRzlSNEQ1UUw1Q0xfNVMxd2YybUt1RGtBNEZFSkl0a2JrcHptSFExazlDRUJpS1paaUJ5emliNkl1aVNwWWFpYkFvOEhJeEhCOW1RbmlGSXR1cFpZbzNIaTZLT0NaaTRZUExtNUl6dXVkQ0ZWMjdKLTEtVllmNDBXWHBMVXZrOV9tbmJjVlVhRUxSc1JZT3ZySDA1UWJjM1otV09kNjMyTEdCVUJHOFZJNWplOWhlaDRIT3lmRdIB0wFBVV95cUxNVnZNUm9ORER6cXFfUU1uX29lWnBLa2lTUzBuR3J3ZEI0TzRvdFBPcUJfMUxGYUVNcVc0YXEteDhza29WTXhOWDNNQjZfclVPNWhmcVpYM0I3b1JxY3NBbHAzQWV3eHNJczdrd2x5QkQxRnB3M1I2SzNqbkZBbHpWdTZuVXVtbFNGcmdxTWZWZ3BYQ1NYZ0g3dmc2TmZvdjB5OEVhZEdjVjhnSGlKb2xwUnZEbjB4WjdDd09IeFJxRG5HLXBYRldhM2wtang5cElFNnNB?oc=5,FALSE
tx||houston||news,TX,Houston,United States,TBD,0,11/26/2025,11/26/2025,https://news.google.com/rss/articles/CBMinwFBVV95cUxNU05zdEJvNFEtZm1LSHVOZDlxOHQ5TVVMUFZpaHlLbU5jRHJNcURPRG9uODV5NHdXSlNhVFljNzRmMXNVSjhTbml5cHBaemRUUnA5dzJhZjVvNF9Mc2NQeVBhTy1vdlVqRXFPNkhpT1BRNTBqMXJDSVRMQzJfR3drUHQybEVZMXBQSE42VWh5TktPMEk5aTJ2RW5ISkVoMUE?oc=5,construction,31e401f3c09572e3,construction,News Discovery,"TRG breaks ground on 24MW data center in Houston, Texas - Data Center Dynamics 24.0 MW",TBD,TBD,TBD,24,news,https://news.google.com/rss/articles/CBMinwFBVV95cUxNU05zdEJvNFEtZm1LSHVOZDlxOHQ5TVVMUFZpaHlLbU5jRHJNcURPRG9uODV5NHdXSlNhVFljNzRmMXNVSjhTbml5cHBaemRUUnA5dzJhZjVvNF9Mc2NQeVBhTy1vdlVqRXFPNkhpT1BRNTBqMXJDSVRMQzJfR3drUHQybEVZMXBQSE42VWh5TktPMEk5aTJ2RW5ISkVoMUE?oc=5,FALSE
||||news,TBD,TBD,United States,TBD,0,11/26/2025,11/26/2025,https://news.google.com/rss/articles/CBMioAFBVV95cUxNSnNYb0R3TlRfdmNHdUVpX2hqMGFFTDN3d1BfQ1JNek9UYUVDVVk4eDZ0SVZqZFJuU0pRelJNMnhpbGw0ZHFsM2tjZy1pVWFidnVWckhhYk1fN1kyRUduWExIdXQ2UWxIcmQ4OFZwQlBPSEp0S01qUWRQTzVHaDRGWkI5R3NFZ2k3RzJNaG5lbUhFekoxLVhSMkNCcjFEbC1E?oc=5,unknown,ba5980c1fd805308,unknown,News Discovery,Sabey targets Indianapolis for 250MW data center campus - Data Center Dynamics 250.0 MW,TBD,TBD,Sabey,250,news,https://news.google.com/rss/articles/CBMioAFBVV95cUxNSnNYb0R3TlRfdmNHdUVpX2hqMGFFTDN3d1BfQ1JNek9UYUVDVVk4eDZ0SVZqZFJuU0pRelJNMnhpbGw0ZHFsM2tjZy1pVWFidnVWckhhYk1fN1kyRUduWExIdXQ2UWxIcmQ4OFZwQlBPSEp0S01qUWRQTzVHaDRGWkI5R3NFZ2k3RzJNaG5lbUhFekoxLVhSMkNCcjFEbC1E?oc=5,FALSE
tx||houston||news,TX,Houston,United States,TBD,0,11/26/2025,11/26/2025,https://news.google.com/rss/articles/CBMivgFBVV95cUxOeGxPTURUX3RJYVpUdWMyenh3Ry0yQTJwWnhmanhBOFMzOXVXMjItc3RSWmZFYUNSU0txU0JMdTluU3Y0Yzl2Y0RZX3N2ZjRXUGFxSUhYX1gwcjU5STY0WnFVS0stdTFKMkc4bGhhNEh6a0hMQVh3TzlwUngwQTE2cEdHdzJIaVVrZm52cUhtQTBfcWF3b1J4ZzVnQzVGTnl6T3lDb0xJNEswVFpyT0JpdEwwWExZWTFDUVZTbE9R?oc=5,construction,7d98f18cf4f4f5d8,construction,News Discovery,"Element Critical breaks ground on 10MW data center expansion in Houston, Texas - Data Center Dynamics 1000.0 MW",TBD,TBD,TBD,1000,news,https://news.google.com/rss/articles/CBMivgFBVV95cUxOeGxPTURUX3RJYVpUdWMyenh3Ry0yQTJwWnhmanhBOFMzOXVXMjItc3RSWmZFYUNSU0txU0JMdTluU3Y0Yzl2Y0RZX3N2ZjRXUGFxSUhYX1gwcjU5STY0WnFVS0stdTFKMkc4bGhhNEh6a0hMQVh3TzlwUngwQTE2cEdHdzJIaVVrZm52cUhtQTBfcWF3b1J4ZzVnQzVGTnl6T3lDb0xJNEswVFpyT0JpdEwwWExZWTFDUVZTbE9R?oc=5,FALSE
||||news,TBD,TBD,United States,TBD,0,11/26/2025,11/26/2025,https://news.google.com/rss/articles/CBMizwFBVV95cUxOOHhtRzZfa1FHYjBUcG01ZHBxS0Y0OGJ6SS1ITzdMVmtickt3ZThmN2huQXNUTkhTeEFhUEhHRzQyMDYyR1JWQWpOMUJwM1NnTmVWYkdDUkkteWdJODlLTlcwalNzSUtQYWtpeVZFLTRRRFh5SWVEejJUZjBpWlM2Skl4TjBvamREZnBvS0lNTGpsVUhuN2ZKT3A0WXp1dnVNc3hXQ2pqQUNjQkUxelFlTUdZWThtcTd2LW10NHc2QnRjZnRXWGs3SXJaSGRrQVU?oc=5,approved,b8565d068459cbd9,approved,News Discovery,"$14bn ""Project Marvel"" data center approved by Bessemer City Council amidst fierce opposition - Data Center Dynamics",TBD,TBD,TBD,,news,https://news.google.com/rss/articles/CBMizwFBVV95cUxOOHhtRzZfa1FHYjBUcG01ZHBxS0Y0OGJ6SS1ITzdMVmtickt3ZThmN2huQXNUTkhTeEFhUEhHRzQyMDYyR1JWQWpOMUJwM1NnTmVWYkdDUkkteWdJODlLTlcwalNzSUtQYWtpeVZFLTRRRFh5SWVEejJUZjBpWlM2Skl4TjBvamREZnBvS0lNTGpsVUhuN2ZKT3A0WXp1dnVNc3hXQ2pqQUNjQkUxelFlTUdZWThtcTd2LW10NHc2QnRjZnRXWGs3SXJaSGRrQVU?oc=5,FALSE
||||news,TBD,TBD,United States,TBD,0,11/26/2025,11/26/2025,https://news.google.com/rss/articles/CBMi4AFBVV95cUxQUzhkMFM1SE5zWFdPdUpBdFJ2TGxFalNYVVNTMVFkM1hxN1dQeGJmRG1QdkdkaFhEb2RvYThsYXVzUC0tbG51TDBnOGNyMC1PbmliRE0ta1Ruc19CZ1ZXWFNNZDlwbTNnRzVFSGJ3cEVRa2NFVk5aMzYzS1Rhc3Y3TFlLZEJrSWRhb1BpUEIzYXRVUTFzd1lqY19Kam1QU1F6RVdZMFpZT2NDTUZqbGN2dkRxdE1EWnM2UHdmUl9CQW5lS2JtLU11Mk5Ib1dfOHpZU21TV2tIU2JIRU11SmtibQ?oc=5,construction,3b03505c5e2edb2b,construction,News Discovery,"US construction firmly prioritizing data centers, as growth projected following a year of decline - report - Data Center Dynamics",TBD,TBD,TBD,,news,https://news.google.com/rss/articles/CBMi4AFBVV95cUxQUzhkMFM1SE5zWFdPdUpBdFJ2TGxFalNYVVNTMVFkM1hxN1dQeGJmRG1QdkdkaFhEb2RvYThsYXVzUC0tbG51TDBnOGNyMC1PbmliRE0ta1Ruc19CZ1ZXWFNNZDlwbTNnRzVFSGJ3cEVRa2NFVk5aMzYzS1Rhc3Y3TFlLZEJrSWRhb1BpUEIzYXRVUTFzd1lqY19Kam1QU1F6RVdZMFpZT2NDTUZqbGN2dkRxdE1EWnM2UHdmUl9CQW5lS2JtLU11Mk5Ib1dfOHpZU21TV2tIU2JIRU11SmtibQ?oc=5,FALSE
||||news,TBD,TBD,United States,TBD,0,11/26/2025,11/26/2025,https://news.google.com/rss/articles/CBMilwFBVV95cUxNRnVLanV0TTZTT0E0QkFlN29uX3pwa2VyZm9HeWFYMUticlFsZHdQWUUtaTAzOF9EYy0tY0ZtYUkzR2cwODBpU1RjckdIY3BQMVBQM3IyTjJDeTVsdjRuYnBXLS1Pbm5iZDR2WHVPMUxVandLekR5bVdrOFhvbG9mQ1phV3VDZmE3N19DU3hfeWFSRTh5VGYw?oc=5,unknown,a020ab8a40d23f3d,unknown,News Discovery,"Immersion Cooling: Lagging Today, Leading Tomorrow - Data Center Knowledge",TBD,TBD,TBD,,news,https://news.google.com/rss/articles/CBMilwFBVV95cUxNRnVLanV0TTZTT0E0QkFlN29uX3pwa2VyZm9HeWFYMUticlFsZHdQWUUtaTAzOF9EYy0tY0ZtYUkzR2cwODBpU1RjckdIY3BQMVBQM3IyTjJDeTVsdjRuYnBXLS1Pbm5iZDR2WHVPMUxVandLekR5bVdrOFhvbG9mQ1phV3VDZmE3N19DU3hfeWFSRTh5VGYw?oc=5,FALSE
||||news,TBD,TBD,United States,TBD,0,11/26/2025,11/26/2025,https://news.google.com/rss/articles/CBMimwFBVV95cUxQWkdPb0dDV1hyNUFNUms2RWdndzE0YVJsVndPX1loMll3VmxfanJ3c3gwRllTUDlSaDJCRUwwbzV3YllVcUN4V0N2Uy0zZm9FaHh3eV81VnFvVWZxZnFJYWtneHltdjVtTkZFN2gwLWFpbm1ZeXB3ZjM4UERoYkM3QUd6R2p1LVBWbjBXRkdSVllScmhrSkN1ZklkNA?oc=5,unknown,35351e9344c28c8e,unknown,News Discovery,Schneider Electric and Switch pen $1.9bn cooling deal - Data Center Dynamics 3000.0 MW,TBD,TBD,TBD,3000,news,https://news.google.com/rss/articles/CBMimwFBVV95cUxQWkdPb0dDV1hyNUFNUms2RWdndzE0YVJsVndPX1loMll3VmxfanJ3c3gwRllTUDlSaDJCRUwwbzV3YllVcUN4V0N2Uy0zZm9FaHh3eV81VnFvVWZxZnFJYWtneHltdjVtTkZFN2gwLWFpbm1ZeXB3ZjM4UERoYkM3QUd6R2p1LVBWbjBXRkdSVllScmhrSkN1ZklkNA?oc=5,FALSE
||||news,TBD,TBD,United States,TBD,0,11/26/2025,11/26/2025,https://news.google.com/rss/articles/CBMilAFBVV95cUxPcHB0T1RWb3NuQ0tSZVdHc01ZN2tfMnI5bERKd3F2ME9oMzhLRXJnVnVxQy1QMGJ3eklLYTRsSWRlZDhVZWlhRHo5UjlFZjRkQm5Od041S0Vqbjc1NU5JZ2ZpNHFwckE5aTVZdDNzcW12SFdrVWJSb0FVNl9DMlRBWWp1QmlsT0JBeEFYMkN6d2x5WGxm?oc=5,unknown,26d45efe670d0ce7,unknown,News Discovery,PJM stakeholders fail to agree on data center interconnection rules - Utility Dive,TBD,TBD,TBD,,news,https://news.google.com/rss/articles/CBMilAFBVV95cUxPcHB0T1RWb3NuQ0tSZVdHc01ZN2tfMnI5bERKd3F2ME9oMzhLRXJnVnVxQy1QMGJ3eklLYTRsSWRlZDhVZWlhRHo5UjlFZjRkQm5Od041S0Vqbjc1NU5JZ2ZpNHFwckE5aTVZdDNzcW12SFdrVWJSb0FVNl9DMlRBWWp1QmlsT0JBeEFYMkN6d2x5WGxm?oc=5,FALSE
||saudi arabia||news,TBD,Saudi Arabia,United States,TBD,0,11/26/2025,11/26/2025,https://news.google.com/rss/articles/CBMiggFBVV95cUxPd3FiMVE4MFBFSllONXdtbFBKLU5HQm5yYWJKQjZFc2g3b0RFSjdPVl9QSmZFQkQ1NkVtWGJrUVg4dVRkeUVjVlBPSFBjeUM3UHJ1M1h1VGs0aTNUWjhwTGt3OUl2OEYxam5nRWlxOGlRZ3U5bGoyaDgtbU1TYUM0Uk5R?oc=5,unknown,c1cced561c81a70f,unknown,News Discovery,Elon Musk's xAI and Humain to build 500MW Saudi Arabia data center - DCD - Data Center Dynamics 500.0 MW,TBD,TBD,TBD,500,news,https://news.google.com/rss/articles/CBMiggFBVV95cUxPd3FiMVE4MFBFSllONXdtbFBKLU5HQm5yYWJKQjZFc2g3b0RFSjdPVl9QSmZFQkQ1NkVtWGJrUVg4dVRkeUVjVlBPSFBjeUM3UHJ1M1h1VGs0aTNUWjhwTGt3OUl2OEYxam5nRWlxOGlRZ3U5bGoyaDgtbU1TYUM0Uk5R?oc=5,FALSE
mi||||news,MI,TBD,United States,TBD,0,11/26/2025,11/26/2025,https://news.google.com/rss/articles/CBMitgFBVV95cUxPcU5fUWtKaGptaUU5VFFuY293eUlyRXNyVjlRMXVVaG16V09wb0x1Nkp3VnhtSnBDWkh4VmJYZHhtS2xXUW90NVkxV0toNzRvMXFsaElRcFlMU3RqLVNpVXVuQVVHczdkUm9TQzM4aXdQT2I3OWpTX2FDMW1UWmtCQ2loNGRvWnd3Y1FFZHhlR2ZibnpiQ2x0N1NzbXNSNkE2Si01QnZrVTdndmhZa25ZaWRYcmg0UdIBygFBVV95cUxPY3Rfeng1eTE1LXZtS1dwZVZuaVhwVFM5VTB1b0I4QXBqaFQ0TXJLMjQ5ZnJBb3E2S0lPWVNkMjZabzRrWF9sR1paSEdiY3hmQVJleVlVX0VSbXFuaFZWTFZsVjJaTjNMM1QzcG1udTRxV1k1V09BSDNXdFFlZDdIQW9VdmdmRTFoRmVBZmptaHpxNWoxMzBlVlZvbGhQRGhIOVJTUWUtS2JBbHNmaGFWcDF2cjhzZkhRWnQxOTF6UFNfRTlLWUotQkxR?oc=5,proposed,503c71012198a2d7,proposed,News Discovery,Proposed AI data center in Michigan township near Ohio border faces community pushback - MLive.com,TBD,TBD,TBD,,news,https://news.google.com/rss/articles/CBMitgFBVV95cUxPcU5fUWtKaGptaUU5VFFuY293eUlyRXNyVjlRMXVVaG16V09wb0x1Nkp3VnhtSnBDWkh4VmJYZHhtS2xXUW90NVkxV0toNzRvMXFsaElRcFlMU3RqLVNpVXVuQVVHczdkUm9TQzM4aXdQT2I3OWpTX2FDMW1UWmtCQ2loNGRvWnd3Y1FFZHhlR2ZibnpiQ2x0N1NzbXNSNkE2Si01QnZrVTdndmhZa25ZaWRYcmg0UdIBygFBVV95cUxPY3Rfeng1eTE1LXZtS1dwZVZuaVhwVFM5VTB1b0I4QXBqaFQ0TXJLMjQ5ZnJBb3E2S0lPWVNkMjZabzRrWF9sR1paSEdiY3hmQVJleVlVX0VSbXFuaFZWTFZsVjJaTjNMM1QzcG1udTRxV1k1V09BSDNXdFFlZDdIQW9VdmdmRTFoRmVBZmptaHpxNWoxMzBlVlZvbGhQRGhIOVJTUWUtS2JBbHNmaGFWcDF2cjhzZkhRWnQxOTF6UFNfRTlLWUotQkxR?oc=5,FALSE
az||phoenix||news,AZ,Phoenix,United States,TBD,0,11/26/2025,11/26/2025,https://news.google.com/rss/articles/CBMiwgFBVV95cUxONDNTX0U2M1dlNkpQbFZsVl9aX3FoLXZSTDU1RGphT3RrUmJCU0FCbnlCMG1zSnVqcWpXcnY0aFZUQmlxSTNTZmxobDJWUTZFWkthTHp3bUhwUWJUXzhrMjQxQU15WHJNcTdvNGlJM3FPQTU4bWltallZY3lXMEdmcTJuSnR1Vl91aThHSnVramRqa1lFbnVYRU1LbXMtQTZKbGxNYXR4UWNSMDRUUTRlSjFFcDg0STlQMm1ibnVNcHlHdw?oc=5,unknown,444297c2663a7351,unknown,News Discovery,"Ryan Companies files to develop 400MW data center campus outside Phoenix, Arizona - DCD - Data Center Dynamics 400.0 MW",TBD,TBD,TBD,400,news,https://news.google.com/rss/articles/CBMiwgFBVV95cUxONDNTX0U2M1dlNkpQbFZsVl9aX3FoLXZSTDU1RGphT3RrUmJCU0FCbnlCMG1zSnVqcWpXcnY0aFZUQmlxSTNTZmxobDJWUTZFWkthTHp3bUhwUWJUXzhrMjQxQU15WHJNcTdvNGlJM3FPQTU4bWltallZY3lXMEdmcTJuSnR1Vl91aThHSnVramRqa1lFbnVYRU1LbXMtQTZKbGxNYXR4UWNSMDRUUTRlSjFFcDg0STlQMm1ibnVNcHlHdw?oc=5,FALSE
